0	https://www.homeaway.com/vacation-rental/p353201	40.68047429999999	-73.9351033	17124
1	https://www.homeaway.com/vacation-rental/p240675	40.680690999999996	-73.935513	17152
2	https://www.homeaway.com/vacation-rental/p3926833	40.71194835	-74.00674018	9560
3	https://www.homeaway.com/vacation-rental/p3478776	40.745583	-73.991396	2605
4	https://www.homeaway.com/vacation-rental/p4227371	40.684658	-73.955302	15102
5	https://www.homeaway.com/vacation-rental/p324686	40.68047429999999	-73.9351033	17124
6	https://www.homeaway.com/vacation-rental/p750325vb	40.77526714	-73.98715641	2097
7	https://www.homeaway.com/vacation-rental/p4249189	40.74987035	-73.9903988	1973
8	https://www.homeaway.com/vacation-rental/p3002032	40.828998999999996	-73.9419023	11666
9	https://www.homeaway.com/vacation-rental/p337061vb	40.757075	-73.919071	7486
10	https://www.homeaway.com/vacation-rental/p864025vb	40.74548198	-73.9875423	2027
11	https://www.homeaway.com/vacation-rental/p768013vb	40.7508166	-73.99776137	1732
12	https://www.homeaway.com/vacation-rental/p369024	40.757075	-73.919071	7486
13	https://www.homeaway.com/vacation-rental/p907166	40.68047429999999	-73.9351033	17124
14	https://www.homeaway.com/vacation-rental/p430146vb	40.784721000000005	-73.97540500000001	3532
15	https://www.homeaway.com/vacation-rental/p745271vb	40.7622921	-73.99088297	713
16	https://www.homeaway.com/vacation-rental/p4284086	40.67705939	-73.97602535	14184
17	https://www.homeaway.com/vacation-rental/p3912836	40.72423619	-73.98044654	6618
18	https://www.homeaway.com/vacation-rental/p4076960	40.7237588	-73.9901036	5213
19	https://www.homeaway.com/vacation-rental/p4071181	40.71794269	-73.99894291	5590
20	https://www.homeaway.com/vacation-rental/p191881vb	40.74556524	-73.98898484	2257
21	https://www.homeaway.com/vacation-rental/p310735vb	40.76469574	-73.98448933	916
22	https://www.homeaway.com/vacation-rental/p3501983	40.757075	-73.919071	7486
23	https://www.homeaway.com/vacation-rental/p4465752	40.68611457	-73.94449122	15928
24	https://www.homeaway.com/vacation-rental/p569846vb	40.72009449	-73.99119056	7445
25	https://www.homeaway.com/vacation-rental/p4071048	40.7237588	-73.9901036	5213
26	https://www.homeaway.com/vacation-rental/p934284vb	40.762885700000005	-73.98707569999999	554
27	https://www.homeaway.com/vacation-rental/p327144vb	40.78472137	-73.97540283	3532
28	https://www.homeaway.com/vacation-rental/p3647953	40.680737	-73.931325	17352
29	https://www.homeaway.com/vacation-rental/p4074563	40.7237588	-73.9901036	5213
30	https://www.homeaway.com/vacation-rental/p912403	40.730251	-73.993574	4629
31	https://www.homeaway.com/vacation-rental/p770325vb	40.77160434	-73.95268083	5024
32	https://www.homeaway.com/vacation-rental/p3888704	40.73612355	-73.98825508	3484
33	https://www.homeaway.com/vacation-rental/p316778vb	40.76774818	-73.98698514	1357
34	https://www.homeaway.com/vacation-rental/p567385vb	40.71757518	-73.98626151	14132
35	https://www.homeaway.com/vacation-rental/p3775379	40.746913	-73.99201500000001	2014
36	https://www.homeaway.com/vacation-rental/p928820	40.72005789999999	-73.99122811	7450
37	https://www.homeaway.com/vacation-rental/p3775367	40.746913	-73.99201500000001	2014
38	https://www.homeaway.com/vacation-rental/p4076977	40.7179061	-73.99883829999999	5590
39	https://www.homeaway.com/vacation-rental/p168081	40.808679999999995	-73.939335	10526
40	https://www.homeaway.com/vacation-rental/p7037963	40.761202000000004	-73.99189100000001	572
41	https://www.homeaway.com/vacation-rental/p849161vb	40.6931595	-73.90554329	14420
42	https://www.homeaway.com/vacation-rental/p4222359	40.6709408	-73.9832093	16711
43	https://www.homeaway.com/vacation-rental/p439906vb	40.7874571	-73.970078	4327
44	https://www.homeaway.com/vacation-rental/p918082	40.7600064	-73.99228609999999	696
45	https://www.homeaway.com/vacation-rental/p4070994	40.71635189	-73.99994023	9633
46	https://www.homeaway.com/vacation-rental/p911094	40.808647	-73.944158	10020
47	https://www.homeaway.com/vacation-rental/p28568vb	40.78321997	-73.97472255	3296
48	https://www.homeaway.com/vacation-rental/p4022268	40.7612432	-73.9918662	572
49	https://www.homeaway.com/vacation-rental/p981772	40.6196354	-74.0310161	23137
50	https://www.homeaway.com/vacation-rental/p606863vb	40.7648761	-73.99025970000001	1412
51	https://www.homeaway.com/vacation-rental/p328349vb	40.77553558	-73.98139954	2331
52	https://www.homeaway.com/vacation-rental/p401878vb	40.72003555	-73.99110413	7449
53	https://www.homeaway.com/vacation-rental/p804607vb	40.71099018	-74.00662834	9394
54	https://www.homeaway.com/vacation-rental/p4078406	40.71615935	-73.99969082	9575
55	https://www.homeaway.com/vacation-rental/p273617vb	40.68111801	-73.99184418	14559
56	https://www.homeaway.com/vacation-rental/p325886	40.683248999999996	-73.945645	15787
57	https://www.homeaway.com/vacation-rental/p186718vb	40.682608	-73.99657811	15819
58	https://www.homeaway.com/vacation-rental/p3755750	40.692506	-73.9434969	15132
59	https://www.homeaway.com/vacation-rental/p299499vb	40.765024700000005	-73.9901836	1409
60	https://www.homeaway.com/vacation-rental/p794733vb	40.76720538	-73.98351212	1214
61	https://www.homeaway.com/vacation-rental/p251702	40.6935816	-73.9976135	13022
62	https://www.homeaway.com/vacation-rental/p423025vb	40.731592	-74.00478740000001	4959
63	https://www.homeaway.com/vacation-rental/p3021037	40.731592	-74.00478740000001	4959
