0	https://www.homeaway.com/vacation-rental/p353201	40.68047429999999	-73.9351033	2
1	https://www.homeaway.com/vacation-rental/p240675	40.680690999999996	-73.935513	2
2	https://www.homeaway.com/vacation-rental/p3926833	40.71194835	-74.00674018	17
3	https://www.homeaway.com/vacation-rental/p3478776	40.745583	-73.991396	13
4	https://www.homeaway.com/vacation-rental/p4227371	40.684658	-73.955302	5
5	https://www.homeaway.com/vacation-rental/p324686	40.68047429999999	-73.9351033	2
6	https://www.homeaway.com/vacation-rental/p750325vb	40.77526714	-73.98715641	2
7	https://www.homeaway.com/vacation-rental/p4249189	40.74987035	-73.9903988	13
8	https://www.homeaway.com/vacation-rental/p3002032	40.828998999999996	-73.9419023	7
9	https://www.homeaway.com/vacation-rental/p337061vb	40.757075	-73.919071	3
10	https://www.homeaway.com/vacation-rental/p864025vb	40.74548198	-73.9875423	11
11	https://www.homeaway.com/vacation-rental/p768013vb	40.7508166	-73.99776137	7
12	https://www.homeaway.com/vacation-rental/p369024	40.757075	-73.919071	3
13	https://www.homeaway.com/vacation-rental/p907166	40.68047429999999	-73.9351033	2
14	https://www.homeaway.com/vacation-rental/p430146vb	40.784721000000005	-73.97540500000001	4
15	https://www.homeaway.com/vacation-rental/p745271vb	40.7622921	-73.99088297	6
16	https://www.homeaway.com/vacation-rental/p4284086	40.67705939	-73.97602535	5
17	https://www.homeaway.com/vacation-rental/p3912836	40.72423619	-73.98044654	0
18	https://www.homeaway.com/vacation-rental/p4076960	40.7237588	-73.9901036	11
19	https://www.homeaway.com/vacation-rental/p4071181	40.71794269	-73.99894291	11
20	https://www.homeaway.com/vacation-rental/p191881vb	40.74556524	-73.98898484	12
21	https://www.homeaway.com/vacation-rental/p310735vb	40.76469574	-73.98448933	9
22	https://www.homeaway.com/vacation-rental/p3501983	40.757075	-73.919071	3
23	https://www.homeaway.com/vacation-rental/p4465752	40.68611457	-73.94449122	3
24	https://www.homeaway.com/vacation-rental/p569846vb	40.72009449	-73.99119056	10
25	https://www.homeaway.com/vacation-rental/p4071048	40.7237588	-73.9901036	11
26	https://www.homeaway.com/vacation-rental/p934284vb	40.762885700000005	-73.98707569999999	10
27	https://www.homeaway.com/vacation-rental/p327144vb	40.78472137	-73.97540283	4
28	https://www.homeaway.com/vacation-rental/p3647953	40.680737	-73.931325	1
29	https://www.homeaway.com/vacation-rental/p4074563	40.7237588	-73.9901036	11
30	https://www.homeaway.com/vacation-rental/p912403	40.730251	-73.993574	9
31	https://www.homeaway.com/vacation-rental/p770325vb	40.77160434	-73.95268083	3
32	https://www.homeaway.com/vacation-rental/p3888704	40.73612355	-73.98825508	8
33	https://www.homeaway.com/vacation-rental/p316778vb	40.76774818	-73.98698514	7
34	https://www.homeaway.com/vacation-rental/p567385vb	40.71757518	-73.98626151	5
35	https://www.homeaway.com/vacation-rental/p3775379	40.746913	-73.99201500000001	11
